created_at,tweet,sentiment,likes,retweets,cleansing
23-Feb,"Hi Sahabat! Yuk miliki Daihatsu idaman kamu dan dapatkan PROMO SPESIAL ini hanya di IIMS 2023! Langsung aja datang ke Booth Daihatsu di JiExpo Kemayoran Hall A10, Jakarta Pusat, pada tanggal...",Netral,423,444,hi sahabat milik daihatsu idam dapat promo spesial iims langsung booth daihatsu jiexpo mayor hall a jakarta pusat tanggal
23-Feb,bmw e28 kondisi bahan apa adanya sesuai seperti di foto. mesin ganti corona mesin asli sudah tdk ada stnk + bpkb lengkap no rangka no mesin pajak off 2018 idr. 25jt serius bisa langsung wa...,Negatif,155087,401,bmw kondisi bahan sesuai foto mesin ganti corona mesin asli tdk stnk bpkb lengkap no rangka no mesin pajak off idr jt serius langsung wa
23-Feb,MERCEDES W14!! Kembali ke warna hitam. Lumayan menarik mobilnya...Translate post,Positif,80824,414,mercedes warna hitam lumayan tarik mobilnyatranslate post
23-Feb,"Mau ke IIMS 2023 gratis? Ikutan aja Wuling Bagi-Bagi Tiket IIMS 2023!✨ Keluarga Wuling di rumah yang mau mendapatkan tiket gratis #IIMS2023, Wuling lagi bagi-bagi tiket nih. Buat yang ingin...",Positif,36624,199,iims gratis ikut wuling bagibagi tiket iims keluarga wuling rumah tiket gratis iims wuling bagibagi tiket
23-Feb,"Ramai tanya, kenapa harga Axia baru lebih mahal daripada Bezza. Meh SA awak nak explain soalan ""kenapa mahal sangat?"" 1. Axia baru guna platform DNGA (DAIHATSU NEW GLOBAL ARCHITECTURE) Ni ramai...",Negatif,6402,741,ramai harga axia mahal bezza meh sa awak explain soal mahal axia platform dnga daihatsu new global architecture ramai
23-Feb,Kasus Fortuner Tabrak Brio Berakhir Damai. AW resmi melakukan pencabutan laporan polisi Nomor: LP/B/II/2023/SPKT/POLRES METRO JAKSEL/POLDA METRO JAYA. Laporan dilakukan pada 12 Februari 2023.Transl...,Negatif,1770613,81,fortuner tabrak brio damai aw resmi cabut lapor polisi nomor lpbiispktpolres metro jakselpolda metro jaya lapor februari transl
23-Feb,Warna hitam untuk kamu yang suka menciptakan perjalanan hidup dengan penuh warna. Perkenalkan jaket eksklusif kolaborasi Hyundai CRETA Dynamic Black Edition dengan pionir premium streetwear...,Positif,16242,0,warna hitam suka cipta jalan hidup penuh warna kenal jaket eksklusif kolaborasi hyundai creta dynamic black edition pionir premium streetwear
23-Feb,"Here’s the #StyleAndInnovationInOneSUV, Alvez! ✨ #Alvez tampil dengan eksterior & interior yang sleek & stylish, perjalanan tenang dan aman dengan teknologi ADAS, WIND dan Wuling Remote...",Positif,36624,199,heres styleandinnovationinonesuv alvez alvez tampil eksterior interior sleek stylish jalan tenang aman teknologi adas wind wuling remote
23-Feb,"Segmentasi pasar SUV yang kita ketahui sekarang 'diacak-acak' oleh Wuling Alvez, melalui pemosisian harganya yang sangat mengejutkan. Mobil ini sekelas Honda HR-V, tapi berbanderol setara Toyota...",Netral,468,682,segmentasi pasar suv tahu diacakacak wuling alvez posisi harga kejut mobil kelas honda hrv banderol tara toyota
23-Feb,JUAL BMW E36 323I MANUAL TAUN 1997 SS LENGKAP PAJAK OFF 2017 PLAT 2021 MESIN SEHAT AC DINGIN PW NORMAL SMUA PS ENTENG KAKI2 AMAN CAT MASIH OKE INTERIOR RAPI UDAH FULL MTECH FRP HARGA 48 JUTA...,Netral,153392,403,jual bmw manual taun ss lengkap pajak off plat mesin sehat ac dingin pw normal smua ps enteng kaki aman cat oke interior rapi udah full mtech frp harga juta
23-Feb,Bengkel Peredam Mobil Bisa Pasang untuk berbagai Jenis Mobil Peredam Mobil Bandung Pemasangan untuk Area (Home Service) Bandung dan Jawa Barat (Menyesuaikan) Konsultasi GRATIS WA 0821-1717-0110,Netral,,,bengkel redam mobil pasang jenis mobil redam mobil bandung pasang area home service bandung jawa barat sesuai konsultasi gratis wa
23-Feb,"Mitsubishi FE119 6 Ban 120PS tahun 1996 Body rakitan Karoseri Tugas Kita Kebetulan lagi turun mesin jadi Bumper depannya dicopot, bumper depan pakai henis Bumper Towing, seat penumpang ada...",Netral,672,200,mitsubishi fe ban ps body rakit karoseri tugas turun mesin bumper depan copot bumper pakai henis bumper towing seat tumpang
23-Feb,"Kombinasi ATGM dan mobil 4x4 Toyota tetap menjadi ""primadona"" di medan pertempuran modern, letalitas ATGM yang bisa menghancurkan semua tank yang tidak dilindungi dengan hard-kill Active Protection...",Positif,294792,68,kombinasi atgm mobil toyota primadona medan tempur modern letalitas atgm hancur tank lindung hardkill active protection
23-Feb,"Berita mengenai penumpang brio kuning gimana ya? Apakah beliau juga mendapat ""ganti rugi""? Berada di mobil trus digebrak orang kaca n kap mesinnya, trus jg ditabrak, secara mental pasti ada...",Negatif,177,235,berita tumpang brio kuning gimana beliau ganti rugi mobil trus gebrak orang kaca n kap mesin trus jg tabrak mental
23-Feb,Ganteng kalau make bmw,Positif,19079,579,ganteng make bmw
23-Jan,"Nikmati Program Bunga Spesial Toyota Innova Zenix Gasoline Terbaik dengan rate 2.77%. Proses Cepat dan Mudah. Jadi, tunggu apa lagi ?? Nikmati berbagai Kemudahan dan Penawaran Bunga Spesial...",Positif,564,45,nikmat program bunga spesial toyota innova zenix gasoline baik rate proses cepat mudah tunggu nikmat mudah tawar bunga spesial
23-Feb,Perawatan Berkala untuk Mobil Anda sangatlah penting agar Ketahanan Cat lebih Baik dan Tetap Kinclong.. ?? #DaihatsuTips https://instagram.com/p/CoPcMysPgqI/?igshid=YTgzYjQ4ZTY=…Translate post,Positif,732,6,awat kala mobil tahan cat kinclong daihatsutips post
23-Feb,Baru saja mengirim foto https://instagram.com/p/CochH-_J0Ur/?igshid=YTgzYjQ4ZTY=…Translate post,Netral,732,6,kirim foto post
23-Feb,"Welcome, calon petahana, Toyota GR010 Hybrid! Beneran bakal jadi petahana terus-terusan atau bakal disingkirkan sama pesaing dari LMdH ya kira-kira?Translate post",Netral,37225,562,welcome calon tahana toyota gr hybrid beneran tahana terusterusan singkir saing lmdh kirakiratranslate post
23-Feb,"25 Feb 2023 ... Kita bakal dpt Vios baru. Harga RM90k-96k. Enjin 1.5L baru dan platform dia sebenarnya dari Daihatsu/Perodua. Dari tepi, mcm Accord kawin City pun ada.",Netral,,,feb dpt vios harga rmkk enjin l platform daihatsuperodua tepi accord kawin city
23-Feb,Mitsubishi XFC Concept merupakan sebuah konsep untuk mobil compact SUV yang menggabungkan keahlian dan lebih dari seratus tahun pengalaman Mitsubishi Motors dalam pengembangan kendaraan. http://cut...,Netral,,,mitsubishi xfc concept konsep mobil compact suv gabung ahli ratus alam mitsubishi motors kembang kendara
23-Mar,Keinginan Ignis untuk menguasai kekuatan Eternity Core menjadi sangat besar. Gak boleh ketinggalan nih! ULTRAMAN TRIGGER pkl. 11.00 WIB hanya di RTV Makin Cakep⁣⁣⁣⁣⁣ ⁣⁣⁣⁣⁣...,Netral,546453,262,ignis kuasa kuat eternity core gak tinggal ultraman trigger pkl wib rtv cakep
24-Jan,Mitsubishi Bali Terima kasih Pak Agus utk pembelian Mitsubishi Canter FE 75 SHDX Semoga usahanya makin sukses Promo DP 30 juta saja Silahkan hub marketing 081239977241,Positif,,,mitsubishi bal terima kasih agus utk beli mitsubishi canter fe shdx moga usaha sukses promo dp juta silah hub marketing
23-Mar,Kata Toyota Soal Mobil Hybrid Tak Dapat Subsidi PemerintahTranslate post,Negatif,4184611,12,toyota mobil hybrid subsidi pemerintahtranslate post
23-Mar,SEREMBAN – Polis akan mengambil keterangan pemandu trak pikap Toyota Hilux dan kereta jenis BMW yang terlibat dalam kejadian buli jalanan di Lebuh Raya Seremban Port Dickson (SPDH) seperti...,Negatif,77082,4657,seremban polis ambil terang pandu trak pikap toyota hilux kereta jenis bmw libat jadi buli jalan lebuh raya seremban port dickson spdh
23-Mar,"Champs!! Kabar gembira nih buat para Alterchamps semua, Alter Ego Esports resmi bekerja sama bersama Hyundai Gowa. Hyundai Gowa merupakan Dealer Group Hyundai terbesar dengan network terluas...",Positif,66485,156,champs kabar gembira alterchamps alter ego esports resmi hyundai gowa hyundai gowa dealer group hyundai besar network luas
23-Mar,Titik Terang Soal Identitas Pengemudi Pajero yang Onani di Bawah JPO SetiabudiTranslate post,Negatif,5321112,536,titik terang identitas kemudi pajero onani jpo setiabuditranslate post
23-Mar,"QRT tweet ini, mention 3 teman, pilih mobil Wuling kesukaan Anda dan berikan impresi Anda dengan hashtag #WulingGJAW2023! 1. Alvez #StyleAndInnovationInOneSUV 2. Air ev #DriveForAGreenLife...",Netral,36443,202,qrt tweet mention teman pilih mobil wuling suka impresi hashtag wulinggjaw alvez styleandinnovationinonesuv air ev driveforagreenlife
23-Mar,#WulingMotors mau bagi-bagi hadiah di #WulingShareAndWin #GJAW2023 ? Pilih & QRT mobil Wuling kesukaan Anda di #WulingGJAW2023 pada tweet berikutnya dan menangkan hadiah total senilai jutaan...,Positif,36470,200,wulingmotors bagibagi hadiah wulingshareandwin gjaw pilih qrt mobil wuling suka wulinggjaw tweet menang hadiah total nila juta
23-Mar,"Hasi investigasi Narasi menyatakan mobil yang menabrak Selvi berjenis Mitsubishi Pajero Sport, bukan Audi yang saat ini supirnya menjadi tersangka. Penumpang mobil Pajero tersebut yakni AKP...",Negatif,244447,7,has investigasi narasi mobil tabrak selvi jenis mitsubishi pajero sport audi supirnya sangka tumpang mobil pajero akp
23-Mar,"civic wonder sb3 tahun 87 surat lengkap hidup taat pajak mesin refresh cat baru kerok total PW, PS, AC dingin minus: head unit/audio gak ada harga Rp. 44jt nego losss lokasi sidoarjo tlp 0857325031...",Netral,154226,403,civic wonder sb surat lengkap hidup taat pajak mesin refresh cat kerok total pw ps ac dingin minus head unitaudio gak harga rp jt nego losss lokasi sidoarjo tlp
23-Mar,"Hahaha barusan liat billboard hyundai, lucu lucu asli bikin baper hahaha #DiantarSangBintang",Positif,22315,5910,barusan liat billboard hyundai lucu lucu asli baper diantarsangbintang
23-Mar,Sekretaris PMI Kota Jakarta Utara (Bambang Sutarna) membuka kegiatan Pelatihan Penguatan Karakter Kapasitas dan Sertifikasi. kegiatan ini berkolaburasi bersama PT Astra Daihatsu Motor yang...,Netral,172,55,sekretaris pmi kota jakarta utara bambang sutarna buka giat latih kuat karakter kapasitas sertifikasi giat berkolaburasi pt astra daihatsu motor
23-Mar,Bab ni paling aku benci. Lagi susah dari pilih tayar. Macam perempuan nak pilih gelang. Mana mantap masuk Toyota CHR?Translate post,Negatif,27918,944,bab benci susah pilih tayar perempuan pilih gelang mantap masuk toyota chrtranslate post
23-Mar,"Syarikat ?? cadang tingkat pelaburan di ??! Antaranya Hyundai, Coway, IOBED & GS Energy. ✅Pertanian pintar ✅Carbon capture & storage ✅Pembinaan luar negara ✅Pusat penyelidikan...",Netral,146959,87,syarikat cadang tingkat pelabur hyundai coway iobed gs energy tani pintar carbon capture storage bina negara pusat lidi
23-Mar,"Jadi saya mau beli alat bernama neurofeedback yang berpotensi bantu pasien trauma hingga ADHD. Alat itu harga aslinya 100juta an tapi karna pajak jadi 350jt ++. Ngeliat berita mobil disubsidi,...",Netral,316917,1328,beli alat nama neurofeedback potensi bantu pasien trauma adhd alat harga asli juta karna pajak jt ngeliat berita mobil subsidi
23-Mar,Ingin rasanya beli brio 1st gen mesinnya swap “brio” diesel dari india. Mantep rasanya pengen rasain honda tapi diesel.Translate post,Positif,219,185,beli brio st gen mesin swap brio diesel india mantep ken rasain honda dieseltranslate post
23-Jul,Selamat dan Sukses,Positif,,,selamat sukses
23-Mar,"Agya GR Sport ? Brio RS, kamu? ? : kendara",Netral,155236,401,agya gr sport brio rs kendara
23-Mar,Pencari #LokerBekasi bisa apply info loker ini PT Hyundai Motor Manufacturing Indonesia sedang membuka lowongan pekerjaan bidang Part Development Staff bagi lulusan S1 Teknik Mesin/Insinyur...,Netral,439687,179,cari lokerbekasi apply info loker pt hyundai motor manufacturing indonesia buka lowong kerja bidang part development staff lulus teknik mesininsinyur
23-Mar,Ramadan Sale 2023. Promo ini berlaku untuk pembelian tipe Almaz Rs Pro - DP mulai Rp 17 juta* - Cicilan mulai Rp 7 juta* - Discount Hingga 54 juta* - Tukar tambah mobil Lama * - Gratis biaya...,Positif,0,2,ramadan sale promo laku beli tipe almaz rs pro dp rp juta cicil rp juta discount juta tukar mobil gratis biaya
23-Mar,"- Grand Civic th 1991 manual transmission (M/T) - Warna cokelat muda metalik (ori dari lahir belom cat ulang) - pajak panjang baru isi bulan Desember, kaleng panjang 2027 - BPKB STNK aman atas...",Positif,153442,403,grand civic th manual transmission mt warna cokelat muda metalik ori lahir bom cat ulang pajak isi desember kaleng bpkb stnk aman
23-Mar,"Ketua umum PSSI Erick Thohir benar benar memenuhi janjinya untuk mengangkat sepak bola Indonesia agar semakin maju. @erickthohir melakukan banyak terobosan untuk Timnas Indonesia, salah satunya...",Positif,3614,779,ketua pssi erick thohir penuh janji angkat sepak bola indonesia maju erickthohir terobos timnas indonesia salah satu
23-Mar,"TOYOTA CALYA Tahun : 2021 Harga : Rp.148.000.000,- Bursa Mobil WTC Mangga Dua Lantai 5 No. 508 . #bursamobilseken #bursamobilwtcmanggadua #terbesar #onestopshopping #terlengkap #bebascalo #honda...",Netral,64,124,toyota calya harga rp bursa mobil wtc mangga lantai no bursamobilseken bursamobilwtcmanggadua besar onestopshopping lengkap bebascalo honda
23-Sep,"3 Apr 2023 ... ... ga dikasih ke kita? bukan insentif pegawai anda aja. 1. 3. 1. 244 · hanung fajar prabowo · @hanungprabowo21. ·. Dec 14, 2022. Toyota Innova Zenix dan Wuling Air ...",Netral,,,apr ga kasih insentif pegawai hanung fajar prabowo hanungprabowo dec toyota innova zenix wuling air
23-Apr,Fans K-pop melawan krisis iklim dan penggunaan batu bara! KPOP4PLANET dan BTS ARMY Indonesia mengirimkan surat terbuka kepada Hyundai agar mundur dari kerjasama dengan Adaro yang akan membangun...,Netral,2164,145,fans kpop lawan krisis iklim guna batu bara kpopplanet bts army indonesia kirim surat buka hyundai mundur kerjasama adaro bangun
23-Apr,"Jujurly, New Carry emang sekuat itu! Bagaikan badak bercula satu, mesin K15B-C pada New Carry membuatnya lebih tangguh, bertenaga, dan irit bahan bakar. #Suzuki #SuzukiIndonesia #SuzukiTeManBerkend...",Positif,56324,34,jujurly new carry emang kuat badak cula mesin kbc new carry buat tangguh tenaga irit bahan bakar suzuki suzukiindonesia suzukitemanberkend
23-Apr,Rasakan kebebasan berkendara dengan All New Honda Brio! Nikmati sensasi berkendara yang menyenangkan dan hemat bahan bakar. Segera miliki mobil impianmu dengan kemudahan pembiayaan dari kami....,Positif,0,6,rasa bebas kendara all new honda brio nikmat sensasi kendara senang hemat bahan bakar milik mobil impi mudah biaya
23-Apr,"Keluarga Wuling, ada yang bisa tebak gak hayo kira-kira mobil Wuling seri apa? #WulingMotors #DriveForABetterLifeTranslate post",Netral,36830,199,keluarga wuling tebak gak hayo kirakira mobil wuling seri wulingmotors driveforabetterlifetranslate post
23-Apr,Naik mobil MG di atas jembatan~ Naik mobil Hyundai ke tugu pahlawan~ Selamat ulang tahun bapak felix tandiawan~ Semoga senantiasa dalam berkat tuhan!Translate post,Positif,9,44,mobil mg jembatan mobil hyundai tugu pahlawan selamat ulang felix tandiawan moga senantiasa berkat tuhantranslate post
23-Apr,"Ruang tamu pakai mitsubishi 1.5hp, bilik guna sharp plusmacluster 1hp. Yang mitsubishi tu sumpah on kejap je terus sejuk yakmat. Selalu guna 28°C. Bilik punya boleh sejuk sampai 14°C. Tapi...",Netral,2522,785,ruang tamu pakai mitsubishi hp bilik sharp plusmacluster hp mitsubishi sumpah on kejap sejuk bilik sejuk
23-Dec,"15 Apr 2023 ... DAIHATSU, TOYOTA, LEXUS SEMUA KENA ‼️ Mulai dr mobil JDM imut Daihatsu hingga sedan mewah Lexus, baru-baru ini banyak mobil produksi grup Toyota yg terlibat ...",Netral,,,apr daihatsu toyota lexus kena mobil jdm imut daihatsu sedan mewah lexus barubaru mobil produksi grup toyota libat
23-Apr,Duplikat Kunci Mobil Honda Terdekat 081321374747 PadalarangTranslate post,Netral,22,18,duplikat kunci mobil honda dekat padalarangtranslate post
23-Apr,Saat yang tepat beli IONIQ 5 sekarang Klik https://ift.tt/0HUchwB #hyundaicretaTranslate post,Netral,38,1,beli ioniq klik hyundaicretatranslate post
23-Apr,Yang punya mobil merk mitsubishi enak nih klo mudik. Ada 12 posko yang siap menjamu https://autoeksbis.com/beri-layanan-prima-mitsubishi-siapkan-12-posko-siaga/…Translate post,Positif,3002,247,mobil merk mitsubishi enak klo mudik posko jamu post
24-May,"kalimatnya jelek, ga bisa dipahami, spok nya tidak jelas",Negatif,,,kalimat jelek ga paham spok
23-Apr,"Ulsan Hyundai vs. Pohang Steelers. Dua kota pelabuhan timur miliki persaingan panas. Medio hadir kembali membawakan #KLeague dan pertandingan ""Donghaean derby"" siap dinikmati sesaat lagi ?Transl...",Netral,35637,609,ulsan hyundai vs pohang steelers kota labuh timur milik saing panas medio hadir bawa kleague tanding donghaean derby nikmat transl
23-Apr,#DaihatsuGiveaway spesial lebaran check! Yuk Sahabat ikutan kuisnya & dapatkan merchandise menarik dari Daihatsu. Caranya ? - Follow @DaihatsuInd - RT & LIKE postingan ini - Ceritain first...,Netral,235412,10946,daihatsugiveaway spesial lebaran check sahabat ikut kuis dapat merchandise tarik daihatsu follow daihatsuind postingan ceritain first
23-Apr,"Saksikan program Kabar Mudik tvOne versi arus balik, setiap hari pada program berita unggulan tvOne! Dipersembahkan oleh PT. Sukun Wartono Indonesia & Wuling Didukung oleh Entrostop, Bank Syariah...",Netral,9880128,50,saksi program kabar mudik tvone versi arus program berita unggul tvone sembah pt sukun wartono indonesia wuling dukung entrostop bank syariah
23-Apr,"hai kak, untuk pendaftaran imei atas hp yang dibawa melalui hand carry yaitu harap segera lakukan registrasi imei kemudian scan barcode ke petugas kami di loket pendaftaran imei. terkait pendaftara...",Netral,23810,59,hai kak daftar imei hp bawa hand carry harap laku registrasi imei scan barcode tugas loket daftar imei kait pendaftara
23-Apr,[BEBENANG] Daihatsu telah mengesahkan bahawa syarikat itu telah melakukan “kesalahan” dalam ujian kemalangan yang dilakukan bagi permohonan kelulusan peraturan untuk empat model. Ini termasuk...,Negatif,31391,3317,bebenang daihatsu kesah bahawa syarikat salah uji malang mohon kelulus atur model
