id_,created_at,tweetID,tweet,username,id_str,name,entity,commentcount,likes,retweets,quotes,replies,sentiment,bidang,gender,link,imageUrl
1299,February-24,1.75508E+18,Lewati segala medan tanpa khawatir dengan fitur Terrain Mode. Mode terrain ini memastikan kemampuan traksi ban yang optimal untuk berbagai kondisi medan perjalanan yang lebih menantang. Fitur...,hyundaimobil,160138881,Hyundai Indonesia,Hyundai,0,12636,96,7020,0,NULL,NULL,NULL,https://twitter.com/hyundaimobil/status/1755082468737376628,https://pbs.twimg.com/media/GFtOCegaIAAoLP7.jpg:large
1306,February-24,1.7551E+18,"Simulasi Kredit Syariah Suzuki APV Arena SGX, DP Rendah Cicilan MurahTranslate post",pikiran_rakyat,58880688,Pikiran Rakyat,Suzuki,0,470622,106,539395,0,NULL,NULL,NULL,https://twitter.com/pikiran_rakyat/status/1755096446582575357,https://pbs.twimg.com/profile_images/1722449854868451328/kNa3NJi3_200x200.jpg
1300,February-24,1.75513E+18,Hyundai Indonesia Siapkan 5 Model Baru Sebagai Strategi Hadapi 2024Translate post,Fortune_IDN,1.38002E+18,FORTUNE Indonesia,Hyundai,0,354,26,34575,0,NULL,NULL,NULL,https://twitter.com/Fortune_IDN/status/1755126521088573523,https://pbs.twimg.com/profile_images/1417869670795776002/KHIK5HVC_200x200.jpg
1296,February-24,1.75513E+18,Pembuat chip terbesar dunia Taiwan Semikonduktor Manufaktur Co. (TSMC) menggandeng raksasa teknologi Jepang Sony dan produsen mobil Toyota. https://investor.id/international/353267/pembuat-chip-ter...,InvestorID,238091066,Investor Daily,Toyota,0,36939,124,233522,0,NULL,NULL,NULL,https://twitter.com/InvestorID/status/1755133059824029765,https://pbs.twimg.com/profile_images/1149210409473196032/X2Vt_Z9l_200x200.png
1307,February-24,1.75516E+18,Pendapatan Asli Daerah (PAD) pada UPTD Peralatan dan Perbengkelan Dinas PUPR Kab. Polewali Mandar TA. 2019 s.d. 2021. Penyitaan Barang Bukti berupa 1 (satu) unit Mobil Mitsubishi Xpander tersebut...,kejari_polman,1.3667E+18,KEJARI POLEWALI MANDAR,Mitsubishi,0,173,149,794,0,NULL,NULL,NULL,https://twitter.com/kejari_polman/status/1755158843460657304,https://pbs.twimg.com/profile_images/1401715267269320704/wGnbwgO3_200x200.jpg
618,February-24,1.75517E+18,Square profile picture. Official Suzuki Indonesia · @SuzukiIndonesia. ·. Jan 9. Coba kasih tau mimin kamu tim nyetir yang mana RT: AGS (Auto Gear Shift) Like Soe Ora Jamu (@ngowoosss) on X Hamba sejati sang Gusti,ngowoosss,1.46767E+18,Soe Ora Jamu,Suzuki,NULL,NULL,NULL,NULL,197,NULL,NULL,NULL,https://twitter.com/ngowoosss,https://pbs.twimg.com/profile_images/1750848826150408192/SpRdsXnl_200x200.jpg
1304,February-24,1.75518E+18,Kupas tuntas seluk beluk tentang City Car yang bikin dia jadi superstar~ ? Scroll ke bawah biar kamu makin paham! #Suzuki #SuzukiIndonesia #SuzukiTeManBerkendara #YourGearTranslate post,SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,13,56324,34,34933,13,NULL,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1755180156589920681,https://pbs.twimg.com/media/GFunB_Va8AAG5L7.jpg:large
1303,February-24,1.75519E+18,"Kalo terakhir service-nya di bulan Desember, kira-kira bulan apa ya Suzuki Family harus service lagi? ? Coba jawab di kolom reply, siapa tahu kamu bisa dapetin 1 bulan Youtube Premium gratis~...",SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,1,56338,34,34932,1,NULL,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1755193386875900230,https://pbs.twimg.com/media/GFuzEW-aUAAGKpz.jpg:large
1305,February-24,1.75521E+18,6 Keunggulan Utama Mobil Suzuki Dibandingkan PesaingnyaTranslate post,digstraksi,1.08145E+18,Digstraksi,Suzuki,0,182,0,7427,0,NULL,NULL,NULL,https://twitter.com/digstraksi/status/1755208224129564995,https://pbs.twimg.com/profile_images/1307396575413432321/9owAuged_200x200.png
1301,February-24,1.75537E+18,Tanggapan Hyundai Indonesia soal Rencana Uji Coba Taksi Terbang https://otomotif.tempo.co/read/1830978/tanggapan-hyundai-indonesia-soal-rencana-uji-coba-taksi-terbang?utm_source=Twitter&utm_medium=...,tempodotco,18129942,tempo.co,Hyundai,0,2243584,29,1295476,0,NULL,NULL,NULL,https://twitter.com/tempodotco/status/1755367481601048698,https://pbs.twimg.com/profile_images/1580466468629594112/Q-zcV6aQ_200x200.jpg
759,February-24,1.7554E+18,LEO/DANIEL SUKSES PERTAHANKAN GELAR JUARA DAIHATSU INDONESIA MASTERS!!! Mereka menjadi kampiun setelah mengalahkan Kim/Anders dari Denmark dengan rubber Manarul (@manarulrachman) on X einzelgänger,manarulrachman,243569147,Manarul,Daihatsu,NULL,NULL,NULL,NULL,251,NULL,NULL,NULL,https://twitter.com/manarulrachman,https://pbs.twimg.com/profile_images/1637825717617725441/pxN53dWY_200x200.jpg
1312,February-24,1.7554E+18,https://hondapromojakarta.com Dapatkan Mobil Honda Impian Anda di Honda Promo Jakarta. DP Rendah mulai dari 20% & Angsuran Ringan. Hubungi kami sekarang juga. #hondabrio #hondabrv #hondawrv #hondahrv #hondacrv #hondaaccord #hondacivic #hondacity #hondacityhatchback #promohondajakartaTranslate post,HondaPromo_Jkt,1.75397E+18,Bimo,Honda,0,1,2,2,0,NULL,NULL,NULL,https://twitter.com/HondaPromo_Jkt/status/1755398744085000518,https://pbs.twimg.com/profile_images/1753966906812641280/_SxfLOzk_200x200.jpg
1313,February-24,1.75542E+18,"Selamat memperingati Isra Mikraj, Suzuki Family! ? Semoga hari yang indah ini dapat dijadikan momentum yang baik untuk selalu ingat dan bertaqwa kepada-Nya. #Suzuki #SuzukiIndonesia #SuzukiTeMan...",SuzukiIndonesia,214823582,Official Suzuki Indonesia,Suzuki,1,56320,35,34605,1,NULL,NULL,NULL,https://twitter.com/SuzukiIndonesia/status/1755422285526388745,https://pbs.twimg.com/amplify_video_thumb/1755421968030175232/img/d6-BsL6hmrC9ZiPN.jpg:large
1310,February-24,1.7555E+18,Selamat Memperingati Isra Mi'raj Nabi Muhammad ﷺ 27 Rajab 1445 H. Semoga momen Isra Mi'raj ini menambah keimanan dan ketaqwaan bagi kita semua. Mari bersama-sama kita meneladani peristiwa...,DaihatsuInd,86864472,Daihatsu Indonesia,Daihatsu,2,234680,10941,53073,2,NULL,NULL,NULL,https://twitter.com/DaihatsuInd/status/1755500191191531558,https://pbs.twimg.com/media/GFzKHKzWkAA3OBk.jpg:large
